ID	Result
group_754	-0.252578496675198
group_446	-0.0857931764693491
group_1025	-0.167315405897976
xerC_1...xerC_4...xerC_6...xerC_3...xerC_2...xerC_5	0.136280560614119
blaR1...blaR1_1...blaR1_2	0.419620263896448
glpE_1...glpE_2...gloC...glpE_3...gloC_2...gloB_2...gloB_1...glpE_4...gloC_1...moeZ_3	-0.0990698529354563
group_442	-0.043793422461174
group_29	0.383109528251053
skfC	-0.188885981400853
macB...macB_2...macB_1	-0.156331740334249
clpL_1...clpL_3...clpL_2...clpL	-0.20896014024295
adhR	-0.205142096235389
group_2585	0.486784160221905
splE_4...splE...splE_1...splE_2...splE_3...splF...splD	0.0366490724244978
group_1636	-0.173097249894204
group_443	-0.0561179538230293
group_54	-0.072251692795872
agrB_2...agrB_1...agrB	-0.0973821482779174
group_756	-0.196418180142867
group_2569	-0.169931554604349
group_1769	-0.167153814665421
group_617	0.371825211786754
maa_1...maa_2	-0.120809038982525
nasE...cobM_1...sumT...nasF	-0.186317788516135
splB...splB_2...splB_1	-0.118690528701103
thiQ...lolD...macB...yknY_2...yknY...macB_2...lolD_2	0.347860359678756
group_531	-0.165662591013512
group_48	0.527524471900782
lpl2_9	-0.0919485527887305
group_1017	0.134255951679988
group_2295	-0.197913437621722
group_1106	-0.193718998176182
group_2205	-0.161547321412767
sigS...sigS_2	-0.18133796412453
group_478	0.386283402159683
group_2429	-0.0789442828411423
sepA_2...sepA	-0.209944156967259
hly_1...hly_2...hly	-0.171190707006179
pcp...pcp_1...pcp_2	-0.186013514964049
group_1574	-0.0771149951249918
yusV...fecE	-0.216978663658614
smc_1...recF_2...smc_2	0.408455880637231
norB_4...norB_2...norB_6...norB_5...norB_3...norB_1...norB_7	-0.173978821756188
group_2417	0.164998582113487
group_1996	-0.155738379082833
group_2465	-0.173086916821037
group_2473	-0.173623249672483
group_1428	0.547545608587623
group_1645	-0.0448068899331371
scn_2...scn_3...scn_4	0.392337207025259
group_1837	-0.0951691120993285
group_928	0.520175643686014
group_339	0.340497075480456
splC...splB...splB_3...splB_1...splB_2...splC_2...splC_1...splB_4	-0.0972125014777259
group_857	0.136848551909377
xis	0.530582303643949
group_1882	-0.159565209848443
group_559	0.469790830391146
