"pair","score"
"group_2276yezG_4~~~yezG_2~~~yezG_3~~~yezG_1~~~yezG_5~~~yezG_6~~~yezG_7~~~yezG_10~~~yezG_8",3.97821e-08
"group_2276yezG_5~~~yezG_2~~~yezG_7~~~yezG_4~~~yezG_9~~~yezG_1~~~yezG_6~~~yezG_3~~~yezG_8~~~yezG~~~yezG_11",1.93703e-10
"group_2276yezG_6~~~yezG_4~~~yezG_7~~~yezG_3~~~yezG_1~~~yezG_2~~~yezG_5~~~yezG_8",4.42879e-08
"group_2276yfiZ_2",1.76134e-12
"group_2276ykoC_2~~~ykoC_1~~~ykoC~~~ecfT_1~~~ecfT_2",2.55289e-23
"group_2276ykoD_2~~~ecfA3~~~ecfA1_1~~~ykoD_1~~~ecfA1_2~~~ykoD_3",1.15071e-22
"group_2276ypeA",1.10562e-10
"group_2276ywtF~~~lytR_2~~~lytR_3",1.225e-11
"group_2276ywtF~~~lytR_3",-9.26254e-11
"group_2276zipA",1.48881e-10
"group_2281group_2285",1.00224e-17
"group_2281group_2356",2.52848e-22
"group_2281group_2401",4.04944e-26
"group_2281group_2438",8.76246e-20
"group_2281group_2446",2.30883e-31
"group_2281group_2447",3.49733e-28
"group_2281group_250",1.90036e-12
"group_2281group_255",8.11425e-32
"group_2281group_2584",1.49528e-33
"group_2281group_2585",1.10131e-32
"group_2281group_281",2.39148e-31
"group_2281group_417",8.07782e-29
"group_2281group_418",1.18003e-16
"group_2281group_478",2.36531e-22
"group_2281group_522",1.36664e-20
"group_2281group_553",9.00348e-22
"group_2281group_559",6.49162e-32
"group_2281group_572",4.31635e-24
"group_2281group_603",1.93528e-13
"group_2281group_742",1.28265e-21
"group_2281group_763",2.37728e-21
"group_2281group_80",1.15403e-19
"group_2281group_831",1.7537e-13
"group_2281group_867",2.40207e-13
"group_2281group_873",4.40995e-10
"group_2281group_874",7.49707e-14
"group_2281group_91",1.21385e-28
"group_2281group_939",5.6923e-33
"group_2281group_947",1.0748e-19
"group_2281group_970",1.7365e-32
"group_2281group_978",7.99025e-32
"group_2281group_992",2.61225e-09
"group_2281polA_1~~~polA_2",1.99112e-29
"group_2281smc_3~~~smc_4~~~smc_1",2.71177e-23
"group_2284group_2318",1.01208e-16
"group_2284group_2328",1.91963e-08
"group_2284group_234",1.26941e-11
"group_2284group_2342",3.35566e-08
"group_2284group_2366",6.7008e-23
"group_2284group_2424",2.76022e-18
"group_2284group_2444",8.38756e-13
"group_2284group_2464",1.01557e-15
"group_2284group_2465",3.06632e-13
"group_2284group_2563",2.32197e-09
"group_2284group_2607",3.13648e-10
"group_2284group_2634",1.17238e-08
"group_2284group_2636",1.03443e-07
"group_2284group_2638",3.30371e-08
"group_2284group_414",2.47303e-17
"group_2284group_440",3.05697e-21
"group_2284group_464",5.65002e-09
"group_2284group_54",1.06273e-16
"group_2284group_666",6.86114e-08
"group_2284group_720",1.02071e-07
"group_2284group_743",1.31466e-16
"group_2284group_815",2.33523e-08
"group_2284group_857",5.52943e-08
"group_2284group_859",4.08249e-09
"group_2284group_863",1.91907e-09
"group_2284group_89",3.08328e-11
"group_2284group_901",1.28772e-08
"group_2284group_918",6.51338e-08
"group_2284group_959",7.84019e-08
"group_2284lpl2_1~~~lpl2_2~~~lpl2_5~~~lpl2_4~~~lpl2_7~~~lpl2_6~~~lpl2_10~~~lpl2_3~~~lpl2",1.61809e-23
"group_2284lpl2_4~~~lpl2_7~~~lpl2_5~~~lpl2_2~~~lpl2_6~~~lpl2~~~lpl2_1~~~lpl2_3~~~lpl2_8~~~lpl2_10",1.50269e-09
"group_2284lpl2_6",2.19875e-08
"group_2284mvaA_1~~~mvaA~~~mvaA_2",-1.27175e-10
"group_2284mvaA~~~mvaA_1~~~mvaA_2",8.57635e-24
"group_2284nisB~~~nisB_1~~~nisB_2",6.92288e-08
"group_2284nisC",9.8049e-08
"group_2284nisP~~~nisP_2~~~nisP_1",6.86114e-08
"group_2284sarT~~~sarT_1",3.35566e-08
"group_2284sarU~~~sarU_1~~~sarU_2",3.21853e-08
"group_2284sasG~~~sasG_2~~~sasG_1",2.70701e-09
"group_2284trpA~~~trpA_1~~~trpA_2",2.04299e-08
"group_2284trpG_1~~~trpG_3~~~trpG_2~~~pabA",5.68885e-10
"group_2284tst_1~~~tst_2~~~tst_3",1.77763e-08
"group_2284ydhC~~~ymfD",3.17528e-14
"group_2284yezG_4~~~yezG_5~~~yezG_2~~~yezG_10~~~yezG_6~~~yezG_3~~~yezG_9~~~yezG_7~~~yezG_1~~~yezG~~~yezG_8~~~yezG_11",2.31437e-11
"group_2284yezG_7~~~yezG_8~~~yezG_2~~~yezG_6~~~yezG_5~~~yezG_3~~~yezG_10~~~yezG_1~~~yezG_4~~~yezG~~~yezG_9",3.43755e-08
"group_2284yhfT_1~~~yhfT~~~menE_1~~~menE~~~menE_2~~~yhfT_2",8.04424e-10
"group_2284ykuT~~~ykuT_2",1.28968e-13
"group_2284yxlF_3~~~yxlF_4~~~natA_3~~~natA_4",6.86114e-08
"group_2284zitR~~~sarZ_2~~~sarZ_1",2.31176e-14
"group_2285group_2356",2.39242e-15
"group_2285group_2401",5.40479e-18
"group_2285group_2438",1.58547e-09
"group_2285group_2446",2.5373e-18
"group_2285group_2447",2.31118e-16
"group_2285group_255",6.85726e-18
"group_2285group_2584",4.7948e-18
"group_2285group_2585",2.21319e-18
"group_2285group_281",6.70732e-18
"group_2285group_417",3.14784e-18
"group_2285group_418",7.94026e-14
"group_2285group_478",4.66438e-18
"group_2285group_522",9.59526e-11
"group_2285group_553",2.72415e-13
"group_2285group_559",4.91008e-19
"group_2285group_572",2.65611e-17
"group_2285group_603",2.16451e-16
"group_2285group_742",1.60205e-09
"group_2285group_763",2.15849e-09
"group_2285group_80",1.01692e-11
"group_2285group_831",2.4002e-15
"group_2285group_867",4.30699e-14
"group_2285group_873",3.1527e-10
"group_2285group_874",4.64316e-14
"group_2285group_91",1.11675e-19
"group_2285group_939",1.00224e-17
"group_2285group_947",9.34236e-13
"group_2285group_970",9.94042e-18
"group_2285group_978",6.70732e-18
"group_2285group_996",7.76267e-08
"group_2285polA_1~~~polA_2",2.78493e-19
"group_2285smc_3~~~smc_4~~~smc_1",6.97339e-15
"group_2289group_232",4.12213e-13
"group_2289group_233",6.06441e-14
"group_2289group_234",2.03013e-13
"group_2289group_2379",4.60714e-16
"group_2289group_2443",1.81869e-10
"group_2289group_2444",2.27462e-10
"group_2289group_2616",7.32587e-10
"group_2289group_2634",3.60416e-10
"group_2289group_2636",8.48869e-26
"group_2289group_2637",6.0222e-22
"group_2289group_453",3.87015e-21
"group_2289group_464",4.94909e-08
"group_2289group_548",-8.36591e-10
"group_2289group_600",3.53294e-12
"group_2289group_666",1.0964e-14
"group_2289group_676",5.7559e-12
"group_2289group_743",4.68108e-11
"group_2289group_863",5.56892e-13
"group_2289lpl2_3~~~lpl2_1~~~lpl2_5~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_2~~~lpl2_8",9.77474e-09
"group_2289nisB~~~nisB_1~~~nisB_2",4.04098e-15
"group_2289nisC",4.94184e-14
"group_2289nisP~~~nisP_2~~~nisP_1",1.0964e-14
"group_2289xecD~~~bacC_2~~~bacC",3.15345e-13
"group_2289ydhC~~~ymfD",2.5807e-08
"group_2289ykuT~~~ykuT_2",4.63055e-14
"group_2289yxlF_3~~~yxlF_4~~~natA_3~~~natA_4",1.0964e-14
"group_2289zitR~~~sarZ_2~~~sarZ_1",4.43249e-08
"group_228group_2300",8.01613e-09
"group_228group_2327",2.89969e-15
"group_228group_240",4.75517e-17
"group_228group_2550",4.13721e-11
"group_228group_2587",1.08271e-07
"group_228group_352",6.47969e-10
"group_228group_442",2.42052e-09
"group_228group_443",4.1044e-10
"group_228group_448",1.42623e-19
"group_228group_518",8.37966e-17
"group_228group_564",2.71414e-09
"group_228group_611",7.49108e-18
"group_228group_656",1.02091e-19
"group_228group_665",1.00103e-08
"group_228group_813",2.56404e-10
"group_228group_871",2.23006e-09
"group_228group_940",1.42352e-11
"group_228hlgA~~~hlgA_1~~~hlgA_2",8.70465e-08
"group_228hylB~~~hylB_1~~~hylB_2",7.26152e-09
"group_228leuD~~~leuD_1~~~leuD_2",1.76209e-09
"group_228lpl2_2~~~lpl2_4~~~lpl2_3~~~lpl2_6~~~lpl2_7",6.31221e-16
"group_228lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_4~~~lpl2_5~~~lpl2_6~~~lpl2_7~~~lpl2_8",1.29841e-22
"group_228lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9",9.15386e-15
"group_228lpl2_7",6.19888e-08
"group_228macB~~~macB_2~~~macB_1",4.75517e-17
"group_228natA_1~~~rbsA~~~natA_4~~~opuBA_1~~~natA_2",8.37966e-17
"group_228natA_3",6.19597e-17
"group_228sdrC~~~sdrD_2~~~sdrD~~~sdrC_1~~~sdrC_2~~~sdrE_2",1.81524e-08
"group_228speC_3~~~speC~~~speC_1~~~speC_2",2.79987e-13
"group_228xerD_2~~~xerD_4~~~xerC_2~~~xerC_6~~~xerC_4~~~xerC_3~~~xerC_5~~~xerC_7",1.38426e-08
"group_228ydaG~~~ydaG_2",1.18414e-17
"group_228yezG_2~~~yezG_8~~~yezG_7~~~yezG_12~~~yezG_6~~~yezG_5~~~yezG_3~~~yezG_4~~~yezG_9~~~yezG_1~~~yezG_10",6.66911e-09
"group_228yezG_6~~~yezG_8~~~yezG_9~~~yezG_2~~~yezG_1~~~yezG_4~~~yezG_7~~~yezG_3~~~yezG_5",9.89537e-14
"group_228yknY~~~yknY_1~~~yknY_2~~~macB_1",4.75517e-17
"group_2290group_2295",2.54767e-09
"group_2290group_2297",1.52429e-31
"group_2290group_242",7.01327e-10
"group_2290group_2444",2.22098e-08
"group_2290group_2465",6.39629e-08
"group_2290group_2614",4.95901e-11
"group_2290group_2638",9.32336e-34
"group_2290group_429",1.19771e-08
"group_2290group_440",3.73345e-10
"group_2290group_515",1.97229e-16
"group_2290group_54",1.62204e-11
"group_2290group_782",5.35292e-08
"group_2290group_937",6.58758e-08
"group_2290group_938",1.34992e-09
"group_2290group_996",7.70103e-09
"group_2290hylB~~~hylB_2~~~hylB_1",2.1953e-12
"group_2290lpl2_1~~~lpl2_2~~~lpl2_5~~~lpl2_4~~~lpl2_7~~~lpl2_6~~~lpl2_10~~~lpl2_3~~~lpl2",2.80616e-09
"group_2290mvaA~~~mvaA_1~~~mvaA_2",3.75725e-10
"group_2290rnhA",2.75698e-10
"group_2290rpoE~~~rpoE_2~~~rpoE_1",1.43531e-08
"group_2290speC~~~speC_2~~~speC_1~~~tst_2~~~speC_3",2.90727e-08
"group_2290ssbA_3~~~ssbA_2",5.70269e-08
"group_2290xerC_1~~~xerC_4~~~xerC_6~~~xerC_3~~~xerC_2~~~xerC_5",2.89728e-10
"group_2290xerC_4~~~xerC_3~~~xerC_5~~~xerC_2~~~xerC_1",5.34493e-09
"group_2290yezG_7~~~yezG_8~~~yezG_2~~~yezG_6~~~yezG_5~~~yezG_3~~~yezG_10~~~yezG_1~~~yezG_4~~~yezG~~~yezG_9",4.37143e-11
"group_2295group_2297",4.49521e-09
"group_2295group_2327",2.95757e-08
"group_2295group_240",1.64975e-10
"group_2295group_2431",5.8507e-17
"group_2295group_2539",5.76195e-11
"group_2295group_2550",2.27361e-12
"group_2295group_256",2.11339e-11
"group_2295group_2638",1.65699e-08
"group_2295group_2662",1.07343e-07
"group_2295group_352",9.7473e-16
"group_2295group_429",1.93974e-14
"group_2295group_443",3.09122e-12
"group_2295group_518",2.73262e-10
"group_2295group_526",3.27623e-09
"group_2295group_564",3.60145e-09
"group_2295group_593",5.13608e-09
"group_2295group_600",-8.09757e-12
"group_2295group_628",4.06936e-08
"group_2295group_665",7.98897e-09
"group_2295group_676",-1.87377e-11
"group_2295group_813",1.96146e-08
"group_2295group_830",1.48032e-11
"group_2295group_839",3.39343e-12
"group_2295hlgB~~~lukF~~~hlgB_2~~~hlgB_1",4.45563e-09
"group_2295lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2~~~lpl2_2~~~lpl2_10~~~lpl2_5~~~lpl2_4~~~lpl2_3",1.73309e-17
"group_2295lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9",6.91261e-13
"group_2295macB~~~macB_2~~~macB_1",3.32458e-10
"group_2295mnhD1_2~~~mrpD~~~mnhD1_1~~~mnhD1_3",2.16922e-08
"group_2295mpr~~~gseA",9.43104e-19
"group_2295mrpA~~~mrpA_1~~~mrpA_2~~~mnhA1_2~~~mnhA1_1",3.27623e-09
"group_2295mrpB~~~mrpB_2~~~mrpB_1",2.55144e-08
"group_2295murJ_1~~~murJ_2~~~murJ",5.13608e-09
"group_2295natA_1~~~rbsA~~~natA_4~~~opuBA_1~~~natA_2",2.73262e-10
"group_2295natA_3",2.9708e-10
"group_2295pcp~~~pcp_1~~~pcp_2",2.26442e-08
"group_2295sdrC~~~sdrD_2~~~sdrD~~~sdrC_1~~~sdrC_2~~~sdrE_2",8.39365e-10
"group_2295speC_3~~~speC~~~speC_1~~~speC_2",7.2833e-08
"group_2295tatAy",4.88919e-13
"group_2295trpC~~~trpC_1~~~trpC_2",5.13608e-09
"group_2295trpD2~~~trpD_2~~~trpD~~~trpD_1",3.77949e-09
"group_2295wbgU~~~galE~~~galE1",7.91466e-12
"group_2295wbgU~~~galE~~~galE1~~~wbgU_1~~~fcl~~~wbgU_2",-3.49281e-12
"group_2295xecD~~~bacC_2~~~bacC",-1.66569e-14
"group_2295yceI~~~yceI_2",1.6363e-11
"group_2295ydaG~~~ydaG_2",6.90105e-10
"group_2295yknY~~~yknY_1~~~yknY_2~~~macB_1",1.64975e-10
"group_2296group_2421",-4.63634e-09
"group_2296group_2632",6.11524e-09
"group_2296group_298",8.57302e-09
"group_2296group_493",2.51965e-11
"group_2296group_630",4.30683e-10
"group_2296group_677",1.27338e-17
"group_2296group_712",1.65006e-13
"group_2296group_727",9.23724e-13
"group_2296group_791",1.13872e-09
"group_2296group_940",4.66195e-13
"group_2296lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9",5.10728e-12
"group_2296lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6",4.85912e-08
"group_2296mecI~~~mecI_1~~~mecI_2",3.15772e-09
"group_2296rpoE~~~rpoE_1~~~rpoE_2",2.9177e-08
"group_2296xerC_2~~~xerD_3~~~xerD_5~~~xerD_2~~~xerD_6~~~xerC_4~~~xerC_1~~~xerC_3~~~xerD_4~~~xerC_6",1.40964e-08
"group_2296xerD_2~~~xerD_4~~~xerC_2~~~xerC_6~~~xerC_4~~~xerC_3~~~xerC_5~~~xerC_7",4.63e-08
"group_2297group_2318",8.15148e-09
"group_2297group_2366",1.10754e-08
"group_2297group_2465",1.02613e-07
"group_2297group_2610",6.58464e-08
"group_2297group_2614",5.33571e-10
"group_2297group_2638",5.54022e-34
"group_2297group_429",8.17696e-11
"group_2297group_440",1.20109e-10
"group_2297group_515",3.53515e-17
"group_2297group_54",4.88319e-12
"group_2297group_743",6.76463e-09
"group_2297group_937",2.88826e-10
"group_2297group_938",1.18436e-09
"group_2297group_996",1.18436e-09
"group_2297hylB~~~hylB_2~~~hylB_1",7.44905e-10
"group_2297lpl2_1~~~lpl2_2~~~lpl2_5~~~lpl2_4~~~lpl2_7~~~lpl2_6~~~lpl2_10~~~lpl2_3~~~lpl2",1.60497e-12
"group_2297mvaA~~~mvaA_1~~~mvaA_2",3.59223e-12
"group_2297rnhA",2.9714e-09
"group_2297speC~~~speC_2~~~speC_1~~~tst_2~~~speC_3",2.79649e-08
"group_2297ssbA_3~~~ssbA_2",9.96552e-09
"group_2297xerC_1~~~xerC_4~~~xerC_6~~~xerC_3~~~xerC_2~~~xerC_5",7.12502e-13
"group_2297xerC_4~~~xerC_3~~~xerC_5~~~xerC_2~~~xerC_1",1.78426e-11
"group_2297yezG_7~~~yezG_8~~~yezG_2~~~yezG_6~~~yezG_5~~~yezG_3~~~yezG_10~~~yezG_1~~~yezG_4~~~yezG~~~yezG_9",1.18289e-13
"group_2300group_2327",6.33825e-09
"group_2300group_2353",1.65981e-13
"group_2300group_2366",-2.42752e-11
"group_2300group_2465",-3.55951e-09
"group_2300group_443",9.52466e-08
"group_2300group_530",1.00033e-09
"group_2300group_564",7.49846e-10
"group_2300group_567",6.66734e-08
"group_2300group_611",4.20249e-10
"group_2300group_630",1.97366e-12
"group_2300group_656",2.87989e-10
"group_2300group_665",1.8915e-09
"group_2300group_720",-1.35542e-19
"group_2300lpl2_2~~~lpl2_4~~~lpl2_3~~~lpl2_6~~~lpl2_7",6.29134e-10
"group_2300lpl2_4~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_2~~~lpl2_5~~~lpl2_3~~~lpl2_10~~~lpl2_11~~~lpl2_8",4.62835e-08
"group_2300lpl2_7",2.67214e-08
"group_2300mvaA_1~~~mvaA~~~mvaA_2",2.34163e-14
"group_2300mvaA~~~mvaA_1~~~mvaA_2",-1.63546e-09
"group_2308group_830",-2.78324e-09
"group_2308yceI~~~yceI_2",-2.78324e-09
"group_2308yydI_2~~~yydI~~~yydI_1",-1.4326e-13
"group_230iscS_2~~~nifS~~~iscS_1~~~iscS_3",-3.77935e-09
"group_2315group_2379",1.85389e-10
"group_2315group_2421",1.89551e-20
"group_2315group_2444",9.53933e-10
"group_2315group_2613",9.44209e-10
"group_2315group_515",4.66097e-13
"group_2315group_682",7.04658e-09
"group_2315group_865",-4.05557e-11
"group_2315hsdS",-2.81206e-10
"group_2315hylB_2~~~hylB~~~hylB_1",6.09886e-08
"group_2315lpl2_2",-3.77103e-11
"group_2315lpl2_3~~~lpl2_5~~~lpl2_6~~~lpl2_1~~~lpl2_4~~~lpl2_2~~~lpl2_8",2.73302e-11
"group_2315lpl2_9",3.40168e-13
"group_2315tst_3~~~tst_2~~~tst_1~~~tst_5",8.37581e-13
"group_2315xecD~~~bacC_2~~~bacC",1.13957e-08
"group_2315ywnA",7.7328e-09
"group_2318group_2366",9.66998e-13
"group_2318group_241",1.21219e-16
"group_2318group_2424",1.87624e-11
"group_2318group_2464",1.17247e-23
"group_2318group_2465",2.84246e-09
"group_2318group_414",1.68254e-19
"group_2318group_440",9.87547e-09
"group_2318group_464",6.01607e-08
"group_2318group_531",1.2988e-08
"group_2318group_54",3.19e-12
"group_2318group_743",7.005e-11
"group_2318group_830",3.74569e-08
"group_2318group_859",8.87084e-08
"group_2318group_89",5.68992e-11
"group_2318hylB~~~hylB_2~~~hylB_1",4.94849e-08
"group_2318lpl2_1~~~lpl2_2~~~lpl2_5~~~lpl2_4~~~lpl2_7~~~lpl2_6~~~lpl2_10~~~lpl2_3~~~lpl2",5.57427e-18
"group_2318lpl2_4~~~lpl2_7~~~lpl2_5~~~lpl2_2~~~lpl2_6~~~lpl2~~~lpl2_1~~~lpl2_3~~~lpl2_8~~~lpl2_10",1.85418e-10
"group_2318mvaA~~~mvaA_1~~~mvaA_2",3.39316e-13
"group_2318rpoE~~~rpoE_2~~~rpoE_1",6.3346e-08
"group_2318wbgU~~~galE~~~galE1",4.18243e-08
"group_2318yceI~~~yceI_2",3.67156e-08
"group_2318ydhC~~~ymfD",1.65384e-08
"group_2318yezG_5~~~yezG_4~~~yezG_3~~~yezG_2~~~yezG_8~~~yezG_6~~~yezG_7~~~yezG_9~~~yezG_11",1.34517e-08
"group_2318zitR~~~sarZ_2~~~sarZ_1",2.11418e-08
"group_2319group_694",-3.30511e-09
"group_2321group_2563",1.02e-07
"group_2321group_2662",1.61239e-08
"group_2321group_376",1.09326e-07
"group_2321pcp~~~pcp_1~~~pcp_2",4.64028e-09
"group_2321ptsG_1~~~glcB_2~~~ptsG_3",-3.54183e-11
"group_2321ptsG_1~~~ptsG_3~~~glcB_1~~~ptsG_2~~~bglF",3.59775e-11
"group_2321yecD~~~yecD_1~~~yecD_2",2.79658e-11
"group_2321yecD~~~yecD_2~~~yecD_1",-1.035e-10
"group_2324group_29",1.07957e-08
"group_2324group_310",7.25278e-09
"group_2324group_430",7.43448e-08
"group_2324group_450",9.23229e-10
"group_2324group_471",1.03297e-08
"group_2324group_523",1.63418e-19
"group_2324group_53",3.29096e-09
"group_2324group_605",1.05616e-07
"group_2324group_617",2.02241e-08
"group_2324group_681",4.15042e-09
"group_2324group_734",4.81793e-09
"group_2324group_759",2.06002e-09
"group_2324group_760",2.81009e-09
"group_2324group_774",2.81009e-09
"group_2324group_779",2.06438e-09
"group_2324group_933",1.17362e-08
"group_2324lss~~~mepM_2~~~lss_1~~~smc_3~~~smc_2~~~mepM~~~mepM_1~~~smc_1",6.57255e-09
"group_2324lytN~~~lytN_1~~~lytN_3~~~lytN_2~~~lytN_4",2.8815e-08
"group_2324sak_1~~~sak~~~sak_2",1.17326e-08
"group_2327group_2346",7.79879e-11
"group_2327group_2353",1.64256e-08
"group_2327group_2369",6.27557e-14
"group_2327group_2388",-5.41914e-09
"group_2327group_240",1.12262e-25
"group_2327group_2412",1.2948e-09
"group_2327group_2417",3.86767e-19
"group_2327group_2429",2.28728e-11
"group_2327group_2431",7.53249e-13
"group_2327group_2432",6.49888e-08
"group_2327group_247",1.00804e-11
"group_2327group_2477",5.08535e-08
"group_2327group_2479",1.31392e-08
"group_2327group_2501",5.9789e-08
"group_2327group_2519",3.81217e-08
"group_2327group_2550",2.27562e-24
"group_2327group_256",3.3421e-17
"group_2327group_2563",9.96441e-08
"group_2327group_2600",5.11646e-09
"group_2327group_2631",2.24235e-17
"group_2327group_2632",5.36661e-10
"group_2327group_2639",8.64486e-08
"group_2327group_298",3.34769e-10
"group_2327group_325",1.26521e-16
"group_2327group_352",3.88122e-18
"group_2327group_429",3.11008e-12
"group_2327group_437",7.73416e-08
"group_2327group_443",1.56608e-25
"group_2327group_446",8.7531e-10
"group_2327group_448",2.82954e-08
"group_2327group_48",2.53091e-08
"group_2327group_49",2.34068e-11
"group_2327group_493",6.9559e-16
"group_2327group_505",2.53091e-08
"group_2327group_518",2.05527e-25
"group_2327group_530",4.91691e-18
"group_2327group_548",9.92162e-08
"group_2327group_564",3.9007e-19
"group_2327group_568",2.09882e-10
"group_2327group_611",2.56579e-22
"group_2327group_630",4.10844e-15
"group_2327group_656",1.74438e-10
"group_2327group_661",1.24901e-17
"group_2327group_665",4.78493e-18
"group_2327group_700",1.20861e-09
"group_2327group_726",-7.74525e-09
"group_2327group_791",2.28227e-12
"group_2327group_812",1.03946e-08
"group_2327group_813",7.58547e-23
"group_2327group_821",1.75616e-08
"group_2327group_839",5.2056e-20
"group_2327group_871",1.58634e-13
"group_2327group_988",1.31405e-09
"group_2327group_990",1.10477e-10
"group_2327leuD~~~leuD_1~~~leuD_2",5.74041e-18
"group_2327lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2~~~lpl2_2~~~lpl2_10~~~lpl2_5~~~lpl2_4~~~lpl2_3",9.57422e-10
"group_2327lpl2_2~~~lpl2_4~~~lpl2_3~~~lpl2_6~~~lpl2_7",3.88122e-18
"group_2327lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_4~~~lpl2_5~~~lpl2_6~~~lpl2_7~~~lpl2_8",1.02875e-16
"group_2327lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9",2.37206e-22
"group_2327lpl2_5~~~lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_4~~~lpl2_9",1.66117e-12
"group_2327lpl2_7",1.14713e-15
"group_2327lpl2_7~~~lpl2_3~~~lpl2_2~~~lpl2_4~~~lpl2_5~~~lpl2_1~~~lpl2_6",1.58203e-11
"group_2327lpl2_7~~~lpl2_6~~~lpl2_2~~~lpl2_3~~~lpl2_4~~~lpl2_5",4.12287e-08
"group_2327macB~~~macB_2~~~macB_1",1.12262e-25
"group_2327mecI~~~mecI_1~~~mecI_2",4.93834e-11
"group_2327mpr~~~gseA",1.74658e-10
"group_2327narX~~~narX_2",4.43691e-09
"group_2327natA_1~~~rbsA~~~natA_4~~~opuBA_1~~~natA_2",2.05527e-25
"group_2327natA_3",2.57287e-25
"group_2327nirC~~~nirC_2",4.05507e-09
"group_2327norG_1~~~norG~~~norG_2",3.35821e-13
"group_2327ohrR",4.31666e-09
"group_2327pspE~~~glpE_4~~~glpE_3~~~glpE_1~~~tusA~~~glpE_2",4.05624e-10
"group_2327racA",2.15534e-08
"group_2327ricR~~~ricR_1~~~ricR_2",4.05624e-10
"group_2327rnhA~~~rnhA_2",2.36203e-08
"group_2327scn_2~~~scn_1~~~scn_3",2.10081e-08
"group_2327sdrC~~~sdrD_2~~~sdrD~~~sdrC_1~~~sdrC_2~~~sdrE_2",9.82937e-15
"group_2327smc_1~~~smc_2~~~smc_3~~~recF_2~~~recF_1~~~smc_4~~~recF_3",9.69857e-16
"group_2327speC_3~~~speC~~~speC_1~~~speC_2",1.31261e-12
"group_2327speH_2~~~speC_3",2.4578e-08
"group_2327splB~~~splB_2~~~splB_1",6.93203e-10
"group_2327tatAy",1.51147e-10
"group_2327traP",2.07552e-09
"group_2327xerC_2~~~xerD_3~~~xerD_5~~~xerD_2~~~xerD_6~~~xerC_4~~~xerC_1~~~xerC_3~~~xerD_4~~~xerC_6",1.90711e-11
"group_2327xerD_2~~~xerD_4~~~xerC_2~~~xerC_6~~~xerC_4~~~xerC_3~~~xerC_5~~~xerC_7",5.3765e-13
"group_2327xis",7.66726e-11
"group_2327ydaG~~~ydaG_2",1.13532e-19
"group_2327yecD",6.82928e-10
"group_2327yezG_2~~~yezG_8~~~yezG_7~~~yezG_12~~~yezG_6~~~yezG_5~~~yezG_3~~~yezG_4~~~yezG_9~~~yezG_1~~~yezG_10",5.62777e-09
"group_2327yezG_6~~~yezG_4~~~yezG_7~~~yezG_3~~~yezG_1~~~yezG_2~~~yezG_5~~~yezG_8",3.38941e-11
"group_2327yezG_6~~~yezG_8~~~yezG_9~~~yezG_2~~~yezG_1~~~yezG_4~~~yezG_7~~~yezG_3~~~yezG_5",6.9454e-09
"group_2327yknY~~~yknY_1~~~yknY_2~~~macB_1",1.12262e-25
"group_2328group_2388",2.56799e-08
"group_2328group_241",8.16131e-08
"group_2328group_2473",4.93251e-08
"group_2328group_333",2.1881e-09
"group_2328group_352",-4.8228e-10
"group_2328group_441",9.57963e-13
"group_2328group_531",1.67517e-09
"group_2328group_680",2.30189e-08
"group_2328group_732",3.29126e-08
"group_2328group_815",1.37097e-08
"group_2328group_84",3.05016e-09
"group_2328group_859",7.00547e-09
"group_2328group_901",1.1091e-08
"group_2328group_906",2.30189e-08
"group_2328group_920",3.27452e-09
"group_2328group_979",7.54044e-08
"group_2328isaB_2~~~isaB_3~~~isaB~~~isaB_1",1.95544e-09
"group_2328lpl2_3~~~lpl2_2~~~lpl2_1~~~lpl2_4~~~lpl2_5~~~lpl2_6~~~lpl2_7~~~lpl2_8",-7.15014e-10
"group_2328lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9",-3.45332e-12
"group_2328mleS_2~~~mleS~~~mleS_1",3.23758e-08
"group_2328mta~~~tipA",2.60996e-08
"group_2328nasE~~~nasF~~~sumT",1.63538e-08
"group_2328nirC",2.83477e-09
"group_2328norB_4~~~norB_2~~~norB_6~~~norB_5~~~norB_3~~~norB_1~~~norB_7",5.91645e-09
"group_2328pbpX_3~~~pbpX_1~~~pbpX_2",2.95774e-08
